"upLevelPart","downLevelPart","plantLoc","period","prodRate","cost","usageTime"
*-------------------------------------------------
* upLevelPart - name of part after applying ec
* downLevelPart - name of part to which ec is applied
* plantLoc - location of part
* period - 1 is the first period
* prodRate - production rate
* cost - cost of performing ec
* usageTime - time to perform ec
*-------------------------------------------------
