"srcLoc","destLoc","defaultMoveCost","defaultMoveTime"
*-----------------------------------------
* srcLoc - source (from) location
* destLoc - destination (to) location
* defaultMoveCost - default cost to move part from srcLoc to destLoc
* defaultMoveTime - default time to move part from srcLoc to destLoc
*"wat","oz",10.0,1.5
*"oz","timbuktu",20.0,10.
*-----------------------------------------
"SMP","992",20.0,0.0
